"Arrival Date","Bol Number","Carrier SCAC Code","Company Address","Company Country","Company Country Code","Company Website","Company Contact Info","Company Name","Company Total Shipments","Container Size","Container Type","Destination Port","Destination Port Code","Departure Port","Departure Port Code","Estimated Arrival Date","HS Code Full Description","HS Code","HS Code Description","Last Visit Foreign Port","Master Bol Number","Marks & Numbers","Marks Numbers Raw","Notify Party Address","Notify Party Country Code","Notify Party Name","Product Description","Product Description Raw","Quantity","Quantity Unit","Supplier Address","Supplier Country","Supplier Country Code","Supplier Name","Supplier Website","Supplier Contact Info","Supplier Total Shipments","TEU","Vessel Code","Vessel Name","Voyage","Weight"
"2024/05/20","DSVFMOD0125255","Dsvf","250 Sylvan Avenue","United States","US","","Phone Numbers:  --- Emails: ","Ferrari North America Cars","2929","4000*900*800,4000*900*800,4000*900*800","45G0,45G0,45G0","New York/Newark Area, Newark, Nj","4601","Livorno","47537","20240515","","030261","","","HLCUGOA240424170","","","- I902 200 Wood Avenue S Suite 300","US","Dsv Air & Sea Inc","Car Complete Accessoriesun Vehicle Flammable Liquid Powered Class Ems Txgu Unit Ferrari Purosangue Usa Unit Ferrari Purosangue Usa Bsiu Unit Ferrari Spider Usa Unit Ferrari Daytona Usa Caiu Unit Ferrari Gtb Usa Unit Ferrari Spider Usa","Car Complete With Accessoriesun 3166, Vehicle, Flammable Liquid Powered, Class 9Ems: F-E, S-Txgu6827360 Kgs. 41361 Unit Ferrari Purosangue Usa My2024 Ch/3084581 Unit Ferrari Purosangue Usa My2024 Ch/306793Bsiu8301230 Kgs. 33051 Unit Ferrari Sf90 Spider Usa My2024 Ch/3050631 Unit Ferrari Daytona Sp3 Usa My2024 Ch/3 06488Caiu 4368081 Kgs. 33391 Unit Ferrari 296Gtb Usa My2024 Ch/3079241 Unit Ferrari Sf90 Spider Usa My2024 Ch/308491","6","UNT","Via Emilia Est 1163","Italy","IT","Ferrari Spa","","Phone Numbers:  --- Emails: ","771","4.5","9300805","Oocl Europe","198w","10780"
"2024/05/20","MEDUEG254059","Medu, Bcsl Us-Med Line Ltd.","802-101 Rue Peel Montreal Qc H3C 0Y1 Canada","United States","US","","Phone Numbers:  --- Emails: ","Tidewave Seafoods Inc","379","4000*900*800,4000*900*800","45324532","New York/Newark Area, Newark, Nj","4601","Pusan","58023","20240516","","030319","","","MEDUEG254059","","","1900 Manhattan Beach Ca 90267 United Sta","US","Mbc Brokers Inc","Frozen Pink Salmon Fillets Vent Closed","Frozen Pink Salmon Fillets Vent:Closed","3654","CTN","Floor 1-5 No 299-1 Section 1 Er Dalian 21 116001 China","China","CN","Dalian Yangyi Food Co Ltd","","Phone Numbers:  --- Emails: ","288","4","9334674","Maersk Taurus","415e","39463"
"2024/05/20","MAEU238535562","Maeu, Maersk Lines, Inc.","703 Waterford Way Suite 510 Miami Fl 33126 U S A Ph: 305-364-0009 Fax: 305-364-0154","United States","US","","Phone Numbers: ,  --- Emails: ","Multi X Inc","28","4000*906*802","4ER0","Port Everglades, Fl","5203","Puerto Manzanillo","22556","20240520","Fish and crustaceans, molluscs and other aquatic invertebrates ; Fish fillets and other fish meat (whether or not minced), fresh, chilled or frozen ; Frozen fillets of other fish ; Pacific salmon (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus) Atlantic Salmon (Salmo salar) and Danube salmon (Hucho hucho)","030481","Pacific salmon (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus) Atlantic Salmon (Salmo salar) and Danube salmon (Hucho hucho)","","MAEU238535562","","","301 Ne 2Nd Drive Homestead Fl 33030 Usa Ph: 305-527-8535","US","Aeroseas Brokers International Inc","Frozen Atlantic Salmon Portion Salmo Salar Pounds Temperature Recorder Rial Wac Epaid Refrigerated Cargo Degrees Celsius","1.372 Cartons Frozen Atlantic Salmon Portion (Salmo Salar) 37,319.29 Net Pounds H.S.03 04.81 Temperature Recorder Se Rial No.Wac2475 Freight Pr Epaid Refrigerated Cargo At-1 8 Degrees Celsius","1372","CTN","Avenida Cardonal 2501 Puerto Montt Chile","Chile","CL","Multi X S A","","Phone Numbers:  --- Emails: ","701","2","9786774","Polar Ecuador","420n","18621"
"2024/05/20","SMLU8052998A","Smlu, Seaboard Marine Ltd","6202 Nw 38Th Drive Coral Springs Fl 33067 Usa","United States","US","","Phone Numbers:  --- Emails: ","Mobil Fish Inc","3709","4000*900*800","4532","Chester, Pa","1102","Puerto Manzanillo","22556","20240520","Fish and crustaceans, molluscs and other aquatic invertebrates ; Fish fillets and other fish meat (whether or not minced), fresh, chilled or frozen ; Frozen fillets of other fish ; Other","030489","Other","","SMLU8052998A","","","2875 Nw 82Nd Ave Miami Fl 33122-1064 Usa","US","Alpha Brokers Corp","Frozen Fish Netas Brutas Kls Nts Kls Brts Temperatura Dae Place Delivery Chesapeake","Total Boxes Of Frozen Fish ================================== 29,646.00 Lbs. Netas 38,536.75 Lbs. Brutas 13,475.45 Kls. Nts. 17,480.00 Kls. Brts. Temperatura -18C Hs Code 030489 Dae 028-2024-40-00965360 ==Place Of Delivery Chesapeake, Va 23323","3294","BOX","Via Manta Montecristi Km 8 S/N Montecristi Manabi Ecuador Ecu","Ecuador","EC","Productos Perecibles Y Mariscos","","Phone Numbers:  --- Emails: ","2220","1.5","9294513","Seaboard Pride","157","17480"
"2024/05/20","TSCW17029655","Tscw, Tropical Shipping & Construction Co","Centro Canovanas Carretera Num 3 Km 16 5","United States","US","","Phone Numbers:  --- Emails: ","Supermercados Econo Inc","15992","4000*900*800","45R1","San Juan, Puerto Rico","4909","Halifax, Ns","13841","20240520","","030613","","","TSCW17029655","Segu","Segu9742360","","","","Potatoes Slac Russets Apd Yellow Apd Russets Apd Baking Russets Apd Red Ndr","Potatoes Slac: 128 40 Count Russets 660 10X5Lb Apd Yellow 132 10X5Lb Apd Russets 132 10X5Lb Apd Baking Russets 132 10X5Lb Apd Red Ndr -1","1184","PCS","42 Industrial Park Street","Canada","CA","Atlantic Potato Distributors Ltd","","Phone Numbers:  --- Emails: ","1992","2.02","9809904","Tropic Hope","140","26853"
"2024/05/20","SDBJBF00289311","Sdbj","1 Enterprise Avenue North","United States","US","","Phone Numbers:  --- Emails: ","White Toque Llc","7518","4000*900*800","45R1","New York/Newark Area, Newark, Nj","4601","Barcelona","47061","20240505","","030624","","","CMDUIBC1193972","","52295","1 Enterprise Avenue North","US","White Toque Llc","Frozen Churros","Frozen Churros","2080","CTN","Pol Ind La Ferreria Avda De La Fer Reria 5971","Spain","ES","Gedesco S A","","Phone Numbers:  --- Emails: ","200","1.5","Cma Cgm La Traviata","Cma Cgm La Traviata","0mrft","15949"
"2024/05/20","ZIMUGYL00007055","Zimu, Zim Israel Navigation Co","107 Tindall Road Middletown New Jersey 07748 Usa","United States","US","","Phone Numbers:  --- Emails: ","One Source Proteins Llc","536","4000*900*800","45R1","New York/Newark Area, Newark, Nj","4601","Port Bustamante","24128","20240520","","030613","","","ZIMUGYL00007055","Other Seals Iwp","Other Seals: 498377 Iw18282 Iwp002260","737 Volvo Parkway Suite 120 Chesapeake Va 23320 Ein 231902358 Direct: 757-776-0565 Main: 757-853-1940 Amy Christian","US","Steer Company","Reefer Cube Thermoregistrator Mmxyn Frozen Fish Iqf Whiting Fillets Merluccius Gayi Skin Boneless Size Packed Temperature Cdae Also Hristian Jasteer","(Reefer Hi - Cube) Thermoregistrator: Mmxyn02W4V 4800 Cartons Of Frozen Fish Iqf Whiting Fillets (Merluccius Gayi) Skin On, Boneless Size: 2Oz - 6Oz Packed In 10 Lbs. Cartons 48,000 Lbs 21.818,18 Kg Net Weight 22.909,09 Kg Gross Weight P.A: 0304740000 Temperature: - 20Cdae: 028-2024-40-00903294 Also Notify: A.C Hristian@Jasteer.Com","4800","CTN","Empalmar Cdla La Pradera Calle Hugo Mayo S/N Mz Q Manta-Manabi-Ecuador Ruc:1391779801001 No De Plant: 4396","Ecuador","EC","Empacadora Alkristo Del Mar S A","","Phone Numbers:  --- Emails: ","118","2.02","9406922","Pacific Trader","101s","27329"
"2024/05/20","MAEU237963372","Maeu, Maersk Lines, Inc.","14205 Se 36Th St Suite 214 Bellev Wa 98006 Ph : 206 805-5000 Fax : 206 812-2840","United States","US","","Phone Numbers: ,  --- Emails: ","Seattle Shrimp & Seafood Company","1311","4000*906*802","4ER0","New York/Newark Area, Newark, Nj","4601","Colombo Harbor","54201","20240517","Fish and crustaceans, molluscs and other aquatic invertebrates ; Crustaceans, whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; smoked crustaceans, whether in shell or not, whether or not cooked before or during the smoking process; crustaceans, in shell, cooked by steaming or by boiling in water, whether or not chilled, frozen, dried, salted or in brine; flours, meals and pellets of crustaceans, fit for human consumption ; Frozen ; Other shrimps and prawns","030617","Other shrimps and prawns","","MAEU237963372","","","535 N Brand Blvd Suite 400 Glendale Ca 91203 Tel:818-844-351 Fax:818-844-3511","US","M/S Pegasus Shipping Inc","Master Master Raw Frozen Eeled Deveined Tail Nnamei Shrimps Iqf Brand Ocean Gift Scientific Name Litopenaeus Vannamei Voice Iec Aapfn Ntract Weigh Declared Argo Stowed Refrigera Ted Ship Carrying Temperatu Degrees Celsius","Total 1800 Master Cartons 180 0 Master Cartons Raw Frozen P Eeled And Deveined Tail On Va Nnamei Shrimps Iqf Packing : 10 X 2 Lbs Brand : Ocean Gift Scientific Name: Litopenaeus Vannamei Hs Code: 030617 In Voice No : As-401/24-25 Date : 03.04.2024 S.B. No: 8901242 / 04.04.2024 Iec No.Aapfn1033 K Gross Weight: 20430.00 Kgs Net Weight : 16344.00 Kgs Co Ntract No : Y0831 Gross Weigh T: 45000.00 Lbs Net Weight : 36000.00 Lbs Freight Prepaid As Declared By The Shipper C Argo Is Stowed In A Refrigera Ted Container Set By The Ship Per At The Carrying Temperatu Re Of -18 Degrees Celsius","1800","CTN","Survey No:750 Dosapadu Puntha Road Uvva Village Tanuku Mandal West Go Vari District-534211 Andhra Pradesh","India","IN","Nk Marine Export Llp","","Phone Numbers:  --- Emails: ","289","2","9699189","San Clemente","414w","20430"
"2024/05/20","TZWH72404318881","Tzwh","9007 Germont Ave","United States","US","","Phone Numbers:  --- Emails: ","Katherine Woodard","1","2000*806*800","","Long Beach, Ca","2709","Yantian","57078","20240520","","030377","","","ZIMUSHH31246228","Marks","No-Marks","","","","Bass Rack","Bass Rack","1","CTN","World Trade Center 2 Shimao East Ro","China","CN","Hainan Golden Shell Co Ltd","","Phone Numbers:  --- Emails: ","428755","0.15","Loncomilla","Loncomilla","20e","1"
"2024/05/20","ONEYBCNE05350505","Oney","688 Somerset Street Unit #2 Watchu Ng Nj 07069 Us","United States","US","","Phone Numbers:  --- Emails: ","Sun Rice Corp","799","4000*907*802","4FR0","New York/Newark Area, Newark, Nj","4601","Barcelona","47061","20240521","Fish and crustaceans, molluscs and other aquatic invertebrates ; Molluscs, whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; smoked molluscs, whether in shell or not, whether or not cooked before or during the smoking process; flours, meals and pellets of molluscs, fit for human consumption ; Cuttle fish and squid ; Frozen","030743","Frozen","","ONEYBCNE05350505","Pereira Productos Del Mar","Pereira Productos Del Mar, S.A","221-20 144Th Ave Jamaica Ny 11413 Us","US","Agra Services","Frozen Fish Cargo Stow","S.T.C. Frozen Fish (Hs:030743) Cargo Is Stow","702","CTN","Puerto Pesquero De Vigo Darsena 4 S/N Vigo 36202 Es","Spain","ES","Pereira Productos Del Mar S A","","Phone Numbers:  --- Emails: ","55","1.5","9300805","Oocl Europe","198w","3764"
"2024/05/20","MAEU238578113","Maeu, Maersk Lines, Inc.","4135 Autoroute Des Laurentides Laval Quebec Canada H7L 5W5 Phone 450-682-9144 Kyle Mountain","United States","US","","Phone Numbers:  --- Emails: ","Ifc Seafood Inc","2247","4000*906*802","4ER0","Philadelphia, Pa","1101","Puerto Manzanillo","22556","20240520","","030322","","01822, MONTREAL, QUE","MAEU238578113","","","201 670 Avenue Orly Dorval Qc H9P 1E9 514-631-2653 E Mail:","US","Cole International","Frozen Atlan Tic Salmon Portion Salmo Sala Ifc Sea Waybill","15.266,88 Net Kgs Frozen Atlan Tic Salmon Portion (Salmo Sala R) 33.657,736 Net Lbs I N 1178 Cases Tm: 2402 16353H-240216400H Ifc2 4A-07 Freight Prepaid Sea Waybill","1178","CAS","Llau Llao Sn Castro Region De Los Lagos Chile","Panama","PA","Invermar S A","","Phone Numbers:  --- Emails: ","1231","2","9786786","Polar Costa Rica","419n","18320"
"2024/05/20","HLCUMA3240361317","Hlcu, Hapag-Lloyd A G","405 Missouri Ct Redlands Ca Tel 909-798-3057","United States","US","","Phone Numbers:  --- Emails: ","Az Gems Inc","9399","4000*900*800","4532","Jacksonville, Fl","1803","Colombo Harbor","54201","20240521","","030613","","","HLCUMA3240361317","","","505 N Brand Blvd 210 Glendale Ca 91203 Tel 818-844-3510","US","Pegasus Shipping Inc","White Shrimps Raw Frozen Iqf Pdto White Shrimps Great Value Brand Packed Scientific Name Litopenaeus Vannamei Aff Lot Nidu Hlg","White Shrimps Total 3520 Cartons 3520 Cartons Of Raw Frozen Iqf Pdto White Shrimps Great Value Brand Packed 12 X 12 Oz Per Carton Scientific Name Litopenaeus Vannamei Inv No. Aff-375/23-24 Dt.22.03.2024 Po Az18219 Lot 6003635 Freight Prepaid Container Nidu6509505 Seal Hlg6168564 Sb 8591862 Dt.23.03.2024 Net Wt 14,382.72 Kgs ( 31,680.00 Lbs) Gross Wt 18,697.54 Kgs (41,184.00 Lbs)","3520","PCS","D No 1-116/4/1 & 2 Plot No 401 & 402 Visalakshinagar Visakhapatnam 530043","India","IN","Aquatica Frozen Foods Global Pvt Ltd","","Phone Numbers:  --- Emails: ","1304","2","9741401","One Crane","028e","18698"
"2024/05/20","MAEU238489932","Maeu, Maersk Lines, Inc.","6303 Blue Lagoon Dr Suite 385 Miam Logistics@Bluglacier Com Tel: 305 261 2417 Fax: 305 261 3861","United States","US","bluglacier.com","Phone Numbers: ,  --- Emails: ","Bluglacier Llc","2548","4000*906*802","4ER0","Port Everglades, Fl","5203","Puerto Manzanillo","22556","20240520","","030322","","","MAEU238489932","","","2875 Nw 82Nd Avenue Miami Fl 33122 Oceanc@Alphabrokers Com Tel: 305 594 9290; 305 406 0350","US","Alpha Brokers Corp","Frozen Lantic Salmon Fillets Salmo Salar","1.298 Cases 19.470,00 Net Kgs 42.924,86 Net Lbs Frozen At Lantic Salmon Fillets (Salmo Salar) Po#135196","1298","CAS","Rut: 96 545 040-8 Camino Chinquihue S/N Km14 Sector Bpuerto Montt Chile","Chile","CL","Productos Del Mar Ventisqueros S A","","Phone Numbers:  --- Emails: ","347","2","9786774","Polar Ecuador","420n","21417"
"2024/05/20","ZIMUGYL00007129","Zimu, Zim Israel Navigation Co","91 Select Ave Toronto Ontario M1V4A8 Canada","United States","US","","Phone Numbers:  --- Emails: ","Caaveri Enterprises Inc","172","4000*900*800","45R1","New York/Newark Area, Newark, Nj","4601","Port Bustamante","24128","20240520","Fish and crustaceans, molluscs and other aquatic invertebrates ; Crustaceans, whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; smoked crustaceans, whether in shell or not, whether or not cooked before or during the smoking process; crustaceans, in shell, cooked by steaming or by boiling in water, whether or not chilled, frozen, dried, salted or in brine; flours, meals and pellets of crustaceans, fit for human consumption ; Frozen ; Other shrimps and prawns","030617","Other shrimps and prawns","","ZIMUGYL00007129","Wonder","Wonder","91 Select Ave Toronto Ontario M1V4A8 Canada","US","Caaveri Enterprises Inc","Frozen Shrimps Dae Export References Temperature","Of Frozen Shrimps Dae # 028-2024-40-00867739 Net Weight: 19.051,20 Kgs Export References: E-28273 Hs Code: 03.06.17 Freight Prepaid Temperature: -21.0 C","1050","CTN","Km 6 5 Via Duran Tambo Ecuador Tel: 2597170 Ruc: 0990637679001 / Agreement No 143","Ecuador","EC","Expalsa Exportadora De Alimentos S A","","Phone Numbers:  --- Emails: ","1618","2","9406922","Pacific Trader","101s","25554"
"2024/05/20","HANFF00000446482","Hanf","21136 S Wilmington Ave Unit 120 Carson Ca 90810 Us","United States","US","","Phone Numbers:  --- Emails: ","Advanced Logistics Solutions Llc","96169","4000*800*800","40G0","Long Beach, Ca","2709","Yantian","57078","20240521","","030199","","","ZIMUSHH31245277","","273959008720","21136 S Wilmington Ave Unit 120 Carson Ca 90810 Us","US","Advanced Logistics Solutions Llc","Fish Cage","The Fish Cage","1","PCS","No 22 Great Wall Street Hangzhou Cn","China","CN","Jingyuan","","Phone Numbers:  --- Emails: ","142156","0.3","Loncomilla","Loncomilla","20e","3"
"2024/05/20","HANFF00000460224","Hanf","3528 Campanil Drv Santa Barbara Ca 93109 Us","United States","US","","Phone Numbers:  --- Emails: ","Norris Goss","1","4000*800*800","40G0","Long Beach, Ca","2709","Yantian","57078","20240521","","030199","","","ZIMUSHH31240018","","D10015135792805","21136 S Wilmington Ave Unit 120 Carson Ca 90810 Us","US","Advanced Logistics Solutions Llc","Fish Cage","The Fish Cage","1","PCS","No 22 Great Wall St Hangzhou Cn","China","CN","Jingyuan","","Phone Numbers:  --- Emails: ","142156","0.25","Loncomilla","Loncomilla","20e","2"
"2024/05/20","HANFF00000458069","Hanf","1092 Berkeley St Apt 74 Hanahan Sc 29410 Us","United States","US","","Phone Numbers:  --- Emails: ","Luis Jimenez","37","4000*800*800","40G0","Long Beach, Ca","2709","Yantian","57078","20240521","","030199","","","ZIMUSHH31240002","","274139957140","21136 S Wilmington Ave Unit 120 Carson Ca 90810 Us","US","Advanced Logistics Solutions Llc","Fish Cage","The Fish Cage","1","PCS","No 22 Great Wall Street Hangzhou Cn","China","CN","Jingyuan","","Phone Numbers:  --- Emails: ","142156","0.3","Loncomilla","Loncomilla","20e","3"
"2024/05/20","HANFF00000458951","Hanf","5884 Fern Lane Dr New Franklin Oh 44319 Us","United States","US","","Phone Numbers:  --- Emails: ","Carol Scheatzle","1","4000*800*800","40G0","Long Beach, Ca","2709","Yantian","57078","20240521","","030199","","","ZIMUSHH31240002","","776214753682","21136 S Wilmington Ave Unit 120 Carson Ca 90810 Us","US","Advanced Logistics Solutions Llc","Fish Cage","The Fish Cage","1","PCS","No 22 Great Wall Street Hangzhou Cn","China","CN","Jingyuan","","Phone Numbers:  --- Emails: ","142156","0.2","Loncomilla","Loncomilla","20e","1"
"2024/05/20","ZIMUGYL00007252","Zimu, Zim Israel Navigation Co","17 Edgar Road Bolton On L7E 2G5 Phone: 416-938-3663 Fax 416-352-0155","United States","US","","Phone Numbers: ,  --- Emails: ","Casmark Seafoods Ltd","180","4000*900*800","45R1","New York/Newark Area, Newark, Nj","4601","Port Bustamante","24128","20240520","Fish and crustaceans, molluscs and other aquatic invertebrates ; Crustaceans, whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; smoked crustaceans, whether in shell or not, whether or not cooked before or during the smoking process; crustaceans, in shell, cooked by steaming or by boiling in water, whether or not chilled, frozen, dried, salted or in brine; flours, meals and pellets of crustaceans, fit for human consumption ; Frozen ; Other shrimps and prawns","030617","Other shrimps and prawns","","ZIMUGYL00007252","","Ck","17 Edgar Road Bolton On L7E 2G5 Phone: 416-938-3663 Fax 416-352-0155","US","Casmark Seafoods Ltd","Frozen Shrimps Dae Export References Temperature Additional Cnee Contact Casmark Hotmail","Of Frozen Shrimps Dae # 028-2024-40-00931834 Net Weight: 20.684,16 Kgs Export References: E-28303 Hs Code: 03.06.17 Freight Prepaid Temperature: -21.0 C Additional Cnee And Notify Contact Email: Casmark@Hotmail.Com","1900","CTN","Km 6 5 Via Duran Tambo Ecuador Tel: 2597170 Ruc: 0990637679001 / Agreement No 143","Ecuador","EC","Expalsa Exportadora De Alimentos S A","","Phone Numbers:  --- Emails: ","1618","2.02","9406922","Pacific Trader","101s","27870"
"2024/05/20","HANFF00000435683","Hanf","110 Monroe St Stratford Ct 06614 Us","United States","US","","Phone Numbers:  --- Emails: ","John Gudino","1","4000*800*800","40G0","Long Beach, Ca","2709","Yantian","57078","20240521","","030199","","","ZIMUSHH31240007","","273857245529","19800 Macarthur Blvd Ste 300 Irvine Ca 92612 Us","US","Crimsonlogic Us Inc","Fish Cage","The Fish Cage","1","PCS","201 2Nd Floor No352Shugu Hangzhou Cn","China","CN","Hangzhou Yide Supply Chain Manageme","","Phone Numbers:  --- Emails: ","1106","0.25","Loncomilla","Loncomilla","20e","2"
"2024/05/20","HANFF00000444199","Hanf","3625 N Country Club Dr Miami Fl 33180 Us","United States","US","","Phone Numbers:  --- Emails: ","Benjamin Amiga","31","4000*800*800","40G0","Long Beach, Ca","2709","Yantian","57078","20240521","","030199","","","ZIMUSHH31240007","","273945149943","19800 Macarthur Blvd Ste 300 Irvine Ca 92612 Us","US","Crimsonlogic Us Inc","Fish Cage","The Fish Cage","1","PCS","201 2Nd Floor No352Shugu Hangzhou Cn","China","CN","Hangzhou Yide Supply Chain Manageme","","Phone Numbers:  --- Emails: ","1106","0.71","Loncomilla","Loncomilla","20e","11"
"2024/05/20","SAACAGTAO425261","Saac, Santini, Alfred & Co Inc","3481-D Chemin De L&Apos;Industrie Saint-Mathieu-De-Beloeil Quebec J3G 4S5Canada","United States","US","","Phone Numbers:  --- Emails: ","Pecheries Oceanic Fisheries Inc","228","4000*900*800","45R1","Seattle, Wa","3001","Qingdao","57047","20240514","","030749","","","MEDUQR759059","","","3481-D Chemin De L&Apos;Industrie Saint-Mathieu-De-Beloeil Quebec J3G 4S5Canada","US","Pecheries Oceanic Fisheries Inc","Frozen Squid Tubes Temp Vent Close","Frozen Squid Tubes Po: 3220 Temp -18 C Vent:Close","5000","CTN","No 19 Weisi Road Hi-Tech Industria L Park Zone Yantai China Zip Code2 64003","China","CN","Yantai Tedfoods Co Ltd","","Phone Numbers:  --- Emails: ","1018","2.02","Msc Magnitude Vii","Msc Magnitude Vii","uk416","27000"
"2024/05/20","SILQCNTAO0145305","Silq","461 Boston Street Unit D-6","United States","US","","Phone Numbers:  --- Emails: ","Rainbow Seafood Inc","801","4000*806*800","","Boston, Ma","0401","Qingdao","57047","20240514","","030372","","","EGLV140457034552","","","461 Boston Street Unit D-6","US","Rainbow Seafood Inc","Frozen Haddock","Frozen Haddock Products","3368","CTN","1010 Hainuo Building Changjiang Road","China","CN","Yantai Chenyang Food Co Ltd","","Phone Numbers:  --- Emails: ","570","2","9629081","Ever Loading","059e","23690"
"2024/05/20","ONEYZHOE07425700","Oney","1741 West Beaver Street P O Box 4 1430 Jacksonville Fl Fl 32209 Us","United States","US","","Phone Numbers:  --- Emails: ","Beaver","14524","4000*907*802","4FR0","Jacksonville, Fl","1803","Singapore","55976","20240520","","030379","","","ONEYZHOE07425700","","S/N No. 8002627","1741 West Beaver Street P O Box 4 1430 Jacksonville Fl Fl 32209 Us","US","Beaver","Frozen Tilapia Fillets","1)Frozen Tilapia Fillets 4200 Ctns Gw 22260 K","4200","CTN","No 2 East Industrial Avenue Guangd Ong 44 525129 Cn","China","CN","Guangdong Universal Aquatic Food Co Ltd","","Phone Numbers:  --- Emails: ","3314","2","9741401","One Crane","028e","22260"
"2024/05/20","MAEU237886002","Maeu, Maersk Lines, Inc.","7135 Minstrel Way Suite 203 Columbia Md-21045 U S A Tel: 800-720-6668 Fax: 410-381-6868","United States","US","","Phone Numbers: ,  --- Emails: ","C P Food Products Inc","4870","4000*906*802","4ER0","New York/Newark Area, Newark, Nj","4601","Colombo Harbor","54201","20240517","Fish and crustaceans, molluscs and other aquatic invertebrates ; Crustaceans, whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; smoked crustaceans, whether in shell or not, whether or not cooked before or during the smoking process; crustaceans, in shell, cooked by steaming or by boiling in water, whether or not chilled, frozen, dried, salted or in brine; flours, meals and pellets of crustaceans, fit for human consumption ; Frozen ; Other shrimps and prawns","030617","Other shrimps and prawns","","MAEU237886002","","","7135 Minstrel Way Suite 203 Columbia Md-21045 U S A Tel: 800-720-6668 Fax: 410-381-6868","US","C P Food Products Inc","Cargo Stowed Refrigerated Ontainer Minus Degre Celsius Master Cart Ons Frozen Shrimps Our Dfl Pnd Includi Ddc Charges Eight Wei Ght Shippin Bill Dated Three Thousand Hundred Twenty Eight Ster Only Also John Steer Volvo Park Way Suite Chesapeake Christian Jast Eer Doka Steer","Cargo Stowed In Refrigerated C Ontainer Set At Minus 20 Degre E Celsius. 3528 Master Cart Ons Of Frozen Shrimps. As Per Our Invoice No: Dfl/Pnd/2324/ 201 Freight Prepaid Includi Ng Ddc Charges Cy/Cy Gross Weight : 44603.524 Lbs Gross Weight : 20250.000 Kgs Net W Eight : 35280.000 Lbs Net Wei Ght : 16017.120 Kgs Shippin G Bill No: 8723865, Dated: 29. 03.2024. (Three Thousand Fi Ve Hundred And Twenty Eight Ma Ster Cartons Only) Hs Code : 030617 Also Notify: John A. Steer Co., 737 Volvo Park Way Suite 120, Chesapeake, V A 23320, U.S.A. Tel: 757-776- 0565 Email : A.Christian@Jast Eer.Com & M.Doka@Steer.Us.C Om","3528","CTN","6-21-7 East Point Colony Visakhapatnam - 530017 Andhra Pradesh India","India","IN","Devi Fisheries Limited","","Phone Numbers:  --- Emails: ","6969","2","9699189","San Clemente","414w","20250"
"2024/05/20","MAEU237798595","Maeu, Maersk Lines, Inc.","11111 Katy Freeway Suite 910 Houston Texas-77079 U S A","United States","US","","Phone Numbers:  --- Emails: ","Devi Fisheries Inc","1648","4000*906*802","4ER0","New York/Newark Area, Newark, Nj","4601","Colombo Harbor","54201","20240517","Fish and crustaceans, molluscs and other aquatic invertebrates ; Crustaceans, whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; smoked crustaceans, whether in shell or not, whether or not cooked before or during the smoking process; crustaceans, in shell, cooked by steaming or by boiling in water, whether or not chilled, frozen, dried, salted or in brine; flours, meals and pellets of crustaceans, fit for human consumption ; Frozen ; Other shrimps and prawns","030617","Other shrimps and prawns","","MAEU237798595","","","11111 Katy Freeway Suite 910 Houston Texas-77079 U S A","US","Devi Fisheries Inc","Cargo Stowed Refrigerated Ontainer Minus Degre Celsius Master Cart Ons Frozen Shrimps Our Dfl Kkd Includi Ddc Charges Eight Wei Ght Shippin Bill Dated Thousand Eight Hundred Master Only Also John Steer Volvo Parkway Suite Chesapeake Christian Jasteer Doka Steer","Cargo Stowed In Refrigerated C Ontainer Set At Minus 20 Degre E Celsius. 1800 Master Cart Ons Of Frozen Shrimps. As Per Our Invoice No: Dfl/Kkd/2324/ 337 Freight Prepaid Includi Ng Ddc Charges Cy/Cy Gross Weight : 46674.009 Lbs Gross Weight : 21190.000 Kgs Net W Eight : 36000.000 Lbs Net Wei Ght : 16344.000 Kgs Shippin G Bill No: 8632768 & Dated: 2 6.03.2024 (One Thousand And Eight Hundred Master Cartons Only) Hs Code : 030617 Also Notify: John A. Steer Co ., 737 Volvo Parkway Suite 12 0, Chesapeake, Va 23320, U.S. A. Tel: 757-776-0565 Email : A.Christian@Jasteer.Com, & M. Doka@Steer.Us.Com","1800","CTN","6-21-7 East Point Colony Visakhapatnam - 530017 Andhra Pradesh India","India","IN","Devi Fisheries Limited","","Phone Numbers:  --- Emails: ","6969","2","9699189","San Clemente","414w","21190"
