"Arrival Date","Bol Number","Carrier SCAC Code","Company Address","Company Country","Company Country Code","Company Website","Company Contact Info","Company Name","Company Total Shipments","Container Size","Container Type","Destination Port","Destination Port Code","Departure Port","Departure Port Code","Estimated Arrival Date","HS Code Full Description","HS Code","HS Code Description","Last Visit Foreign Port","Master Bol Number","Marks & Numbers","Marks Numbers Raw","Notify Party Address","Notify Party Country Code","Notify Party Name","Product Description","Product Description Raw","Quantity","Quantity Unit","Supplier Address","Supplier Country","Supplier Country Code","Supplier Name","Supplier Website","Supplier Contact Info","Supplier Total Shipments","TEU","Vessel Code","Vessel Name","Voyage","Weight"
"2024/05/11","DWCHSQINS0032816","Dwch","701 Cottontail Ln","United States","US","","Phone Numbers:  --- Emails: ","M Design Village Llc","1657","4000*900*800,4000*900*800,4000*900*800","45G0,45G0,45G0","New York/Newark Area, Newark, Nj","4601","Pusan","58023","20240503","Dairy produce; birds eggs; natural honey; edible products of animal origin, not elsewhere specified or included ; Whey, whether or not concentrated or containing added sugar or other sweetening matter; products consisting of natural milk constituents, whether or not containing added sugar or other sweetening matter, not elsewhere specified or included ; Other","040490","Other","","ZIMUQIN4961194","","","701 Cottontail Ln","US","M Design Village Llc","Essential Changing Topper Tableessential Minicrib Twin Bed Conversion Kitessential Ful Bed Conversion Kitessential Toddler Guard Rail Mini Cribessential Toddler Guard Railessential Mini Cribessential Convertible Crib Panel Headboard Essentia Convertible Island Crib Montauk Convertible Crib Castle Hill Conv Ertible Crib Castle Hill Full Bed Conversion Kit Castle Hill Guard Rail Pearson Full Conversion Kit Pearson Guard Rail Complet Har","Essential Changing Topper/Tableessential Minicrib To Twin Bed Conversion Kitessential Ful L Bed Conversion Kitessential Toddler Guard Rail For Mini Cribessential Toddler Guard Railessential 4 In 1 Mini Cribessential 4 In 1 Convertible Crib With Panel Headboard Essentia L 4 In 1 Convertible Island Crib Montauk 4 I N 1 Convertible Crib Castle Hill 4 In 1 Conv Ertible Crib Castle Hill Full Bed Conversion Kit Castle Hill Guard Rail Pearson Full Be D Conversion Kit Pearson Guard Rail Complet E Har","1856","CTN","No 316 North Guangzhou Road Jiaozh Ou City","China","CN","Qingdao Hongyang Wooden Co Ltd","","Phone Numbers:  --- Emails: ","823","4.5","9308649","Maersk Singapore","30e","28711"
"2024/05/11","DFDSSZX7878463","Dfds, Diversified Delivery Systems Inc","24138 Ellis Avenue","United States","US","","Phone Numbers:  --- Emails: ","North States Industries Inc","551","4000*900*800","45G0","Tacoma, Wa","3002","Yantian","57078","20240511","Dairy produce; birds eggs; natural honey; edible products of animal origin, not elsewhere specified or included ; Natural honey","040900","Natural honey","","HLCUSZX2404BHKN6","","","","","","Extra Wide Windsor Arch Petgate","4944 Extra Wide Windsor Arch Petgate","1681","CTN","10F No 29-5 Sec 2 Jhongjheng E Rd","China","CN","Demby Development Co Ltd","","Phone Numbers:  --- Emails: ","413","1.5","9860922","Ym Totality","019e","10760"
"2024/05/11","BANQ1059152566","Banq, Kuehne & Nagel Inc.","1645 Satellite Boulevard Duluth Ga 30097 Us","United States","US","","Phone Numbers:  --- Emails: ","Boehringer Ingelheim Animal Health Usa Inc","7191","4000*900*800","45R1","Savannah, Ga","1703","Sao Paulo","35177","20240426","Dairy produce; birds eggs; natural honey; edible products of animal origin, not elsewhere specified or included ; Cheese and curd ; Other cheese","040690","Other cheese","","ZIMUSNT8082680","Tare Delivery","Tare 4330 Total Packages: 20 Pallets Order Number: 300752759 Delivery: 80280824 Seal 2: 3119","1645 Satellite Boulevard Duluth Ga 30097 Us","US","Boehringer Ingelheim Animal Health Usa Inc","Diluente Marek Batch","01 X 40 Hr Container Shipper Load And Count 732 Boxes On 20 Pallets Containing:Diluente Marek Fr 800Ml #Us Ca Batch: 117 23","732","BOX","Av Doutor Roberto Moreira 5005 Recanto Dos Passaros 13148-914 Br","Brazil","BR","Boehringer Ingelheim Animal Health Do Brasil Ltda","","Phone Numbers:  --- Emails: ","538","1.5","Zim Sammy Ofer","Zim Sammy Ofer","6e","10943"
"2024/05/11","ABPG092410089","Abpg, Albini & Pitgliana Spa","111 Milbar Blvd","United States","US","","Phone Numbers:  --- Emails: ","Sdv Import Inc","276","4000*806*800","42R0","New York/Newark Area, Newark, Nj","4601","Salerno","47538","20240511","Dairy produce; birds eggs; natural honey; edible products of animal origin, not elsewhere specified or included ; Cheese and curd ; Fresh (unripened or uncured) cheese, including whey cheese, and curd","040610","Fresh (unripened or uncured) cheese, including whey cheese, and curd","","HLCUGOA240486247","","Sd - 1/61","111 Milbar Blvd","US","Sdv Import Inc","Cheese","Cheese","61","PKG","Via Miniera Pozzo Nuovo","Italy","IT","Caseificio Modica","","Phone Numbers:  --- Emails: ","11","1.5","9743497","Matthew Schulte","07w14","667"
"2024/05/11","SCQHCMBSD4000027","Scqh, Scanwell Container Line Ltd.","C/O Laird Superfood 3596 Mountain Vista Pkwy2","United States","US","","Phone Numbers:  --- Emails: ","Maple Mountain Co Packers","34","2000*806*800","22G0","Los Angeles, Ca","2704","Colombo Harbor","54201","20240507","Dairy produce; birds eggs; natural honey; edible products of animal origin, not elsewhere specified or included ; Milk and cream, concentrated or containing added sugar or other sweetening matter ; In powder, granules or other solid forms, of a fat content, by weight, exceeding 1.5 percent ; Not containing added sugar or other sweetening matter","040221","Not containing added sugar or other sweetening matter","","HDMUCMBM31676900","Laird Superfood","Laird Superfood Inc","","","","Coconut Milk Powder","Coconut Milk Powder","530","PKG","No 36 Old Kesbewa Road Raththanapitiya","Sri Lanka","LK","Nexpo Conversion Pvt Ltd","","Phone Numbers:  --- Emails: ","10","1","9468293","Seaspan Adonis","074e","8480"
"2024/05/11","EGLV142400655775","Eglv, Eagle Van Lines Inc","385 S Lemon Ave#E 294 Walnut California 91789 Usa Lunjia Li 626-912-8886 Wldc@Gigacloudtech Com","United States","US","gigacloudtech.com","Phone Numbers:  --- Emails: ","Tmall Inc","13783","4000*900*800","45G1","Savannah, Ga","1703","Yantian","57078","20240512","Dairy produce; birds eggs; natural honey; edible products of animal origin, not elsewhere specified or included ; Milk and cream, not concentrated nor containing added sugar or other sweetening matter ; Of a fat content, by weight, exceeding 1 percent but not exceeding 6 percent","040120","Of a fat content, by weight, exceeding 1 percent but not exceeding 6 percent","","EGLV142400655775","","Po W1413-20240318-006 Po W1413-20240318-006 The Same The Same The Same","4677 Old Ironsides Dr 300 Santa Clara Ca 95054 Email:Customs@Zj-Zhonghan Com Wldc@Gigacloudtech Com","US","Vita Express Trade Co Ltd","Daybed Daybed Hereby Certifted That Above Referenced Shipmentcontains Solid Wood","Daybed Daybed Shipper Hereby Certifted That Above Referenced Shipmentcontains No Solid Wood Packing Material","512","CTN","Room 101 Building 1 No 18 Industrial Road Dongkeng Town Dongguan City Guangdong Province","China","CN","Dongguan City Haoran Furniture Co Ltd","","Phone Numbers:  --- Emails: ","28","1.5","9705067","Cma Cgm Tigris","0xr4x","14616"
"2024/05/11","EGLV142400655783","Eglv, Eagle Van Lines Inc","385 S Lemon Ave#E 294 Walnut California 91789 Usa Lunjia Li 626-912-8886 Wldc@Gigacloudtech Com","United States","US","gigacloudtech.com","Phone Numbers:  --- Emails: ","Tmall Inc","13783","4000*900*800","45G1","Savannah, Ga","1703","Yantian","57078","20240512","Dairy produce; birds eggs; natural honey; edible products of animal origin, not elsewhere specified or included ; Milk and cream, not concentrated nor containing added sugar or other sweetening matter ; Of a fat content, by weight, exceeding 1 percent but not exceeding 6 percent","040120","Of a fat content, by weight, exceeding 1 percent but not exceeding 6 percent","","EGLV142400655783","","Po W1413-20240318-001 Po W1413-20240318-001 The Same The Same The Same","4677 Old Ironsides Dr 300 Santa Clara Ca 95054 Email:Customs@Zj-Zhonghan Com Wldc@Gigacloudtech Com","US","Vita Express Trade Co Ltd","Daybed Daybed Hereby Certifted That Above Referenced Shipmentcontains Solid Wood","Daybed Daybed Shipper Hereby Certifted That Above Referenced Shipmentcontains No Solid Wood Packing Material","520","CTN","Room 101 Building 1 No 18 Industrial Road Dongkeng Town Dongguan City Guangdong Province","China","CN","Dongguan City Haoran Furniture Co Ltd","","Phone Numbers:  --- Emails: ","28","1.5","9705067","Cma Cgm Tigris","0xr4x","14485"
"2024/05/11","DFBA244716SJU","Dfba","Residencial Raholisa N 29","United States","US","","Phone Numbers:  --- Emails: ","Caribbean D Lite Inc","59","2000*806*800","","San Juan, Puerto Rico","4909","Santo Domingo","24737","20240510","Dairy produce; birds eggs; natural honey; edible products of animal origin, not elsewhere specified or included ; Natural honey","040900","Natural honey","","MXRSMXRS2414041","Loosecargo","Loosecargo","","","","Drm Stc Honey","Drm Stc Honey","8","DRM","Calle Principal Esq Valle 6 Las Marias","Dominican Republic","DO","Marte & Estrella Agrotechnology Srl","","Phone Numbers:  --- Emails: ","25","1","Blue Wave Harmony","Blue Wave Harmony","bw005","2464"
"2024/05/11","CXNCIFS2404082","Cxnc","1141 Jaycox Road Avon Oh 44011 U S","United States","US","","Phone Numbers:  --- Emails: ","North Coast Bearings Llc","391","4000*906*802","4EG0","Long Beach, Ca","2709","Kao Hsiung","58309","20240509","Dairy produce; birds eggs; natural honey; edible products of animal origin, not elsewhere specified or included ; Milk and cream, concentrated or containing added sugar or other sweetening matter ; In powder, granules or other solid forms, of a fat content, by weight, exceeding 1.5 percent ; Not containing added sugar or other sweetening matter","040221","Not containing added sugar or other sweetening matter","","OOLU2737071690","Cleveland Taiwan","B365 Cleveland P/No. Made In Taiwan R.O.C","6909 Engle Rd Unit 7 Cleveland Oh 44130","US","Worldwide Express Inc","Plts Oil Seals","927 Ctns = 35 Plts Oil Seals","927","CTN","No 10 Yongsing Rd Nantou City Nantou County 540 Taiwan R O C","Taiwan","TW","Chu Hung Oil Seals Ind Co Ltd","","Phone Numbers:  --- Emails: ","2082","1.5","9757876","Cosco Shipping Denali","038e","16250"
"2024/05/11","HLCUNG12310UTFD3","Hlcu, Hapag-Lloyd A G","Marginal Carretera 35 Km 4 4 Urb Ind Luchetti 191795 San Juan Puerto Rico Tel 1-787-288-8837X","United States","US","","Phone Numbers:  --- Emails: ","Jose Santiago Inc","6808","4000*900*800","4510","San Juan, Puerto Rico","4909","Cartagena","30107","20240510","Dairy produce; birds eggs; natural honey; edible products of animal origin, not elsewhere specified or included ; Milk and cream, not concentrated nor containing added sugar or other sweetening matter ; Of a fat content, by weight, exceeding 1 percent but not exceeding 6 percent","040120","Of a fat content, by weight, exceeding 1 percent but not exceeding 6 percent","","HLCUNG12310UTFD3","","Po 276662","Villas De Las Americas Calle 2 A-15 San Juan Pr 00927 Attn Julio R Caceres Tel 787-568-5469Xx","US","Tradeworks Corp","Supreme Brand Satsuma Mandarin Orange Whole Segments Light Syrup Xfax Mrn Xxemail Oceanalertstradeworkspr","Supreme Brand Satsuma Mandarin Orange Whole Segments In Light Syrup 6/A10 Xfax 1-787-288-8809 Mrn 0032971-0013 Xxemail Oceanalertstradeworkspr.Com","1260","PCS","Rm 304 No 3 Building North Bank Fortune Center 288 Nong Xinma Road Jiangbei Ningbo China 315020 Tel 0574-87274633","China","CN","Yang&Young International Co Ltd","","Phone Numbers:  --- Emails: ","1286","2.02","9944730","Mindoro","2417n","26104"
"2024/05/11","EGLV149401461998","Eglv, Eagle Van Lines Inc","878 W Belleview Denver Co 80020 Us Camfoller@Gmail Com 1 562 888-3979","United States","US","","Phone Numbers:  --- Emails: ","Camfoller Inc","704","4000*900*800","45G1","New York/Newark Area, Newark, Nj","4601","Yantian","57078","20240507","Dairy produce; birds eggs; natural honey; edible products of animal origin, not elsewhere specified or included ; Milk and cream, concentrated or containing added sugar or other sweetening matter ; In powder, granules or other solid forms, of a fat content, by weight, exceeding 1.5 percent ; Not containing added sugar or other sweetening matter","040221","Not containing added sugar or other sweetening matter","","EGLV149401461998","","The Same","5215 S Boyle Ave Vernon Ca 90058 Vernon Ca Us Oceandoc@Longocustoms Com Customs6@Longocustoms Com","US","Longo Customs Service","Store Content Ark Store Content Ark Trash Can Screws Screw Solid Wooden","Store Content Ark Store Content Ark Trash Can Screws Screw This Shipment Contains No Solid Wooden Packing Materials","577","CTN","Room 601 6/F Tung Hip Commercial Building 248 Des Voeux Road Central Sheung Wan Hk","China","CN","Aukey International Limited","","Phone Numbers:  --- Emails: ","24266","2","9628001","Oocl Singapore","054e","21286"
"2024/05/11","EGLV149401596788","Eglv, Eagle Van Lines Inc","4021 Laurel Ct Chino Hills Ca 91709Ein#86-1863008 Phone:6268188710 Email:Gan Fulfillment888@Gmail Com Op@Zbao56 Com","United States","US","","Phone Numbers:  --- Emails: ","Gan Fulfillment Inc","10796","4000*900*800","45G1","New York/Newark Area, Newark, Nj","4601","Xiamen","57069","20240507","Dairy produce; birds eggs; natural honey; edible products of animal origin, not elsewhere specified or included ; Milk and cream, concentrated or containing added sugar or other sweetening matter ; In powder, granules or other solid forms, of a fat content, by weight, exceeding 1.5 percent ; Not containing added sugar or other sweetening matter","040221","Not containing added sugar or other sweetening matter","","EGLV149401596788","","The Same","22632 Golden Springs Dr Ste 220 Diamond Bar Ca 91765 Phone: +1 626-537-0057 Email:Customs@Uqishippinginc Com","US","Uqi Shipping Inc","Store Content Ark Store Content Ark Solid Wooden","Store Content Ark Store Content Ark This Shipment Contains No Solid Wooden Packing Materials","420","CTN","Room 601 6/F Tung Hip Commercial Building 248 Des Voeux Road Central Sheung Wan Hk","China","CN","Aukey International Limited","","Phone Numbers:  --- Emails: ","24266","2","9628001","Oocl Singapore","054e","21210"
"2024/05/11","LRVSGPWPG2431151","Lrvs, Larimore Van & Storage","85 Adelaide Street","United States","US","","Phone Numbers:  --- Emails: ","Richlu Manufacturing A Division Of Winnipeg Pants & Sportswear Mfg Ltd","1201","4000*900*800","45G0","Tacoma, Wa","3002","Chittagong","53827","20240505","Dairy produce; birds eggs; natural honey; edible products of animal origin, not elsewhere specified or included ; Milk and cream, concentrated or containing added sugar or other sweetening matter ; In powder, granules or other solid forms, of a fat content, by weight, exceeding 1.5 percent ; Not containing added sugar or other sweetening matter","040221","Not containing added sugar or other sweetening matter","","HLCUDA1240313029","Richlu Manufacturing Winnipeg Manitoba Canada Cut Color Quantity Size Measurement Meas Inches","To: Richlu Manufacturing Winnipeg,Manitoba ,Canada Style No. Made In Cut No Carton No . Color Gross Weight Quantity Net Weight Size Carton Measurement Meas: 23 X18 X12 Inches","85 Adelaide Street","US","Richlu Manufacturing A Division Of Winnipeg Pants & Sportswear Mfg Ltd","Men Tough Duck Zip Front Hoodie Dwr Finish Polyfster Cotton Fleece","Men S Tough Duck Zip Front Hoodie With Dwr Finish 65% Polyfster 35% Cotton 1102 Fleece","239","CTN","B65/4 Lakuriapara Dhulivita Dhamrai","Bangladesh","BD","Snowtex Sportswear Ltd","","Phone Numbers:  --- Emails: ","1344","1.5","9860922","Ym Totality","019e","2925"
"2024/05/11","COSU6379798590","Cosu, China Ocean Steamship Ltd","51 Executive Avenue Edison Nj 08817 United States","United States","US","","Phone Numbers:  --- Emails: ","Super Win Enterprises Corp","2557","4000*900*800,4000*900*800","45G1,45G1","New York/Newark Area, Newark, Nj","4601","Yantian","57078","20240510","Dairy produce; birds eggs; natural honey; edible products of animal origin, not elsewhere specified or included ; Milk and cream, not concentrated nor containing added sugar or other sweetening matter ; Of a fat content, by weight, exceeding 1 percent but not exceeding 6 percent","040120","Of a fat content, by weight, exceeding 1 percent but not exceeding 6 percent","","COSU6379798590","","","51 Executive Avenue Edison Nj 08817 United States","US","Super Win Enterprises Corp","Barrel","1/6 Barrel Bag","4164","PKG","Limited Flat Room 1802 18/F Sunbeam Commerchong Kong Hong Kong","China","CN","Union Packaging Group","","Phone Numbers:  --- Emails: ","214","4","9628001","Oocl Singapore","054e","43310"
"2024/05/11","CMDUMXO0697310","Cmdu, Compagnie Maritime Daffretemen","Bornstrasse 16/17 D 28195 Bremen Germany Tax Id:De813237054","United States","US","","Phone Numbers:  --- Emails: ","Schutte Honey Gmbh Cokg","196","2000*806*800","2200","Houston, Tx","5301","Veracruz","20199","20240511","Dairy produce; birds eggs; natural honey; edible products of animal origin, not elsewhere specified or included ; Natural honey","040900","Natural honey","","CMDUMXO0697310","","","Bornstrasse 16/17 D-28195 Bremen Germany Tax Id:De813237054","US","Schutte Honey Gmbh Cokg","Natural Honey Lote Mmx","Freight Collect Natural Honey Lote: 5865Mmx Hs Code: 04090001","75","DRM","Cto Circunvalacion Poniente 9 A Col Ciudad Satelite Cp 53100 Rfc:Nat0104253X3","Mexico","MX","Naturasol Sa De Cv","","Phone Numbers:  --- Emails: ","134","1.52","9356696","Cma Cgm Francoise Sagan","0vbgs","26005"
"2024/05/11","EOFF90231052402","Eoff, Eoff, Loren Trucking","144 5847 San Felipe St Suite 3300","United States","US","","Phone Numbers:  --- Emails: ","Valaris Rig","16","NC","","Morgan City, La","2001","Gulf Of Mexico","99930","20240511","Dairy produce; birds eggs; natural honey; edible products of animal origin, not elsewhere specified or included ; Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or containing added sugar or other sweetening matter or flavored or containing added fruit, nuts or cocoa ; Other","040390","Other","","EOFF90231052402","","Nm/Nn Nm/Nn Nm/Nn Nm/Nn Nm/Nn Nm/Nn Nm/Nn Nm/Nn","2 International Plaza Suite 600","US","Gac North America Ams","Ship Equiptment Return Repair Shipping Oeg Return Broussard Whse Sub Lift Shoulder Shoulder Pipe Elevator Pin Dwn Collars Blank Top Deg Taper Mfg Sub Crossover Ksi Yield Reg Pin Stress Relief Groove Shoulder Shoulder Bottleneck Mfg Compliance Eng Mat Sub Crossover Ksi Yield Reg Boreback Pin Liferaft Viking Throw Overboard Raft Person Extended Service Intervals Grocery Picked Coastal From Dock Trash Bags Disposed Dock Baker Hughes Satellite Unit Ser","Ship Equiptment For Return/Repair Container - Shipping, Oeg, 8 X 8 Ft - Return To Broussard Whse Sub-Lift,60In Shoulder To Shoulder,5.5In Pipe Elevator Od,2.25 In Id,Nc50 Pin Dwn,F/ 6.75 Od Collars,Blank Top W/ 18 Deg Taper,Mfg Sub-Crossover,100 Ksi Yield,Xt57 Box X 6-5/8 8 Reg Pin W/Stress Relief Groove,54 In Shoulder To Shoulder,Bottleneck Od Mfg In Compliance W/Sp-Co-Eng-404 And C/W Mat Sub-Crossover,120 Ksi Yield,6-5/8 Reg Box W/ Box W/Boreback X Xt57 Pin,54 Liferaft,Viking,Throw Overboard Raft,S30 25Dk+,25 Person,Extended Service Intervals Grocery Container - Empty - To Be Picked Up Coastal From The Dock Trash Bags, To Be Disposed At Dock Baker Hughes Satellite Unit , Ser# 13399337","16","PCS","144 540 Dudley Bernard Road","United States Minor Outlying Islands","UM","Rapid Runner Ii C/O Valaris Rig","","Phone Numbers:  --- Emails: ","4","0","Rapid Runner Ii","Rapid Runner Ii","90231","9344"
"2024/05/11","SDBJBF00288841","Sdbj","Calle A #417 Urb Mario Julia S S P Number: 660275215","United States","US","","Phone Numbers:  --- Emails: ","Medina And Medina","753","4000*900*800","4532","San Juan, Puerto Rico","4909","Caucedo","24722","20240510","Dairy produce; birds eggs; natural honey; edible products of animal origin, not elsewhere specified or included ; Cheese and curd ; Fresh (unripened or uncured) cheese, including whey cheese, and curd","040610","Fresh (unripened or uncured) cheese, including whey cheese, and curd","","HLCUVL1240403764","","0306248","Calle A #417 Urb Mario Julia S S P Number: 660275215","US","Medina And Medina","Cheese","Cheese","1570","CTN","P I Romica C/5 Bis Parc 294 Apar Tado 8023","Spain","ES","Spanish Cheese S L","","Phone Numbers:  --- Emails: ","370","1.5","Mindoro","Mindoro","2417s","5914"
"2024/05/11","EGLV142400756300","Eglv, Eagle Van Lines Inc","11350 Norcom Road Philadelphia Pa 19154","United States","US","","Phone Numbers:  --- Emails: ","Monarch Brands","5003","4000*900*800","45G1","New York/Newark Area, Newark, Nj","4601","","57037","20240507","Dairy produce; birds eggs; natural honey; edible products of animal origin, not elsewhere specified or included ; Cheese and curd ; Fresh (unripened or uncured) cheese, including whey cheese, and curd","040610","Fresh (unripened or uncured) cheese, including whey cheese, and curd","","EGLV142400756300","","The Same","11350 Norcom Road Philadelphia Pa 19154","US","Monarch Brands","Lap Cheese Cloth Pad Lap Cheese Cloth Pad Blue Wiping Rags","Lap Cheese Cloth Pad Lap Cheese Cloth Pad New Blue Wiping Rags","869","BAL","No 1 Jianerkang Road Zhixi Town Industrial Zone Jintan District Changzhou Cityjiangsu Province China 213251","China","CN","Jianerkang Medical Co Ltd","","Phone Numbers:  --- Emails: ","2400","2","9628001","Oocl Singapore","054e","18322"
"2024/05/11","EGLV149401655130","Eglv, Eagle Van Lines Inc","878 W Belleview Denver Co 80020 Us Camfoller@Gmail Com 1 562 888-3979","United States","US","","Phone Numbers:  --- Emails: ","Camfoller Inc","704","4000*900*800","45G1","New York/Newark Area, Newark, Nj","4601","Yantian","57078","20240507","Dairy produce; birds eggs; natural honey; edible products of animal origin, not elsewhere specified or included ; Milk and cream, concentrated or containing added sugar or other sweetening matter ; In powder, granules or other solid forms, of a fat content, by weight, exceeding 1.5 percent ; Not containing added sugar or other sweetening matter","040221","Not containing added sugar or other sweetening matter","","EGLV149401655130","","The Same","5215 S Boyle Ave Vernon Ca 90058 Vernon Ca Us Oceandoc@Longocustoms Com Customs6@Longocustoms Com","US","Longo Customs Service","Store Content Ark Store Content Ark Solid Wooden","Store Content Ark Store Content Ark This Shipment Contains No Solid Wooden Packing Materials","459","CTN","Room 601 6/F Tung Hip Commercial Building 248 Des Voeux Road Central Sheung Wan Hk","China","CN","Aukey International Limited","","Phone Numbers:  --- Emails: ","24266","2","9628001","Oocl Singapore","054e","21129"
"2024/05/11","EGLV149401462022","Eglv, Eagle Van Lines Inc","4021 Laurel Ct Chino Hills Ca 91709Ein#86-1863008 Phone:6268188710 Email:Gan Fulfillment888@Gmail Com Op@Zbao56 Com","United States","US","","Phone Numbers:  --- Emails: ","Gan Fulfillment Inc","10796","4000*900*800","45G0","New York/Newark Area, Newark, Nj","4601","Yantian","57078","20240507","Dairy produce; birds eggs; natural honey; edible products of animal origin, not elsewhere specified or included ; Milk and cream, concentrated or containing added sugar or other sweetening matter ; In powder, granules or other solid forms, of a fat content, by weight, exceeding 1.5 percent ; Not containing added sugar or other sweetening matter","040221","Not containing added sugar or other sweetening matter","","EGLV149401462022","","The Same","22632 Golden Springs Dr Ste 220 Diamond Bar Ca 91765 Phone: +1 626-537-0057 Email:Customs@Uqishippinginc Com","US","Uqi Shipping Inc","Store Content Ark Store Content Ark Solid Wooden","Store Content Ark Store Content Ark This Shipment Contains No Solid Wooden Packing Materials","770","CTN","Room 601 6/F Tung Hip Commercial Building 248 Des Voeux Road Central Sheung Wan Hk","China","CN","Aukey International Limited","","Phone Numbers:  --- Emails: ","24266","1.5","9628001","Oocl Singapore","054e","15796"
"2024/05/11","BANQ1058907987","Banq, Kuehne & Nagel Inc.","20 Alexander Court Ronkonkoma 11779 Us","United States","US","","Phone Numbers:  --- Emails: ","Abel & Schafer Inc","1111","4000*806*800","4310","New York/Newark Area, Newark, Nj","4601","Bremerhaven","42870","20240426","Dairy produce; birds eggs; natural honey; edible products of animal origin, not elsewhere specified or included ; Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or containing added sugar or other sweetening matter or flavored or containing added fruit, nuts or cocoa ; Other","040390","Other","","MEDUEI907050","","90090001 408003 80119753","20 Alexander Court Ronkonkoma 11779 Us","US","Abel & Schafer Inc","Various Sourdoughs Asb Sour","Various Sourdoughs Asb-Sour Ou","720","PKG","Kg Josef-Suwelack-Str 1 Billerbeck 48727 De","Germany","DE","Dr Otto Suwelack Nachf Gmbh & Co","","Phone Numbers:  --- Emails: ","439","2","Maersk Makutu","Maersk Makutu","417w","18216"
"2024/05/11","ONEYSGZE02309800","Oney","6511 Graybar Road Richmond Richmon D Bc V6W 1H3 Ca","United States","US","","Phone Numbers:  --- Emails: ","Morgan Foods Inc","1518","4000*907*802","4FR0","Tacoma, Wa","3002","Singapore","55976","20240511","Dairy produce; birds eggs; natural honey; edible products of animal origin, not elsewhere specified or included ; Birds' eggs, not in shell, and egg yolks, fresh, dried, cooked by steaming or by boiling in water, molded, frozen or otherwise preserved, whether or not containing added sugar or other sweetening matter ; Other ; Other","040899","Other","","ONEYSGZE02309800","Thai Best","Thai Best","6511 Graybar Road Richmond Richmon D Bc V6W 1H3 Ca","US","Morgan Foods Inc","Frozen Cooked Head Shell Vannamei Shrim","Frozen Cooked Head On Shell On Vannamei Shrim","2800","CTN","91 Moo 2 Chana-Songkhla Road T Cha Nong Songkhla 90130 Th","Norway","NO","Lee Heng Seafood Co Ltd","","Phone Numbers:  --- Emails: ","118","1.5","9860922","Ym Totality","019e","17325"
"2024/05/11","MAEU238530427","Maeu, Maersk Lines, Inc.","590 Rua Camboriu Itajai 88301-451","United States","US","","Phone Numbers:  --- Emails: ","Dc Logistics Do Brasil Ltda","930","2000*806*802","2CB0","Houston, Tx","5301","Tampico","20193","20240507","Dairy produce; birds eggs; natural honey; edible products of animal origin, not elsewhere specified or included ; Milk and cream, concentrated or containing added sugar or other sweetening matter ; In powder, granules or other solid forms, of a fat content, by weight, exceeding 1.5 percent ; Other","040229","Other","","MAEU238530427","","","590 Rua Camboriu Itajai 88301-451","US","Dc Logistics Do Brasil Ltda","Powder Purimox White Ncm Wooden Pplicable","Powder Purimox White Ncm 2941 .10.20 Wooden Package:Not A Pplicable (Not Used)","22","PKG","Rfc Scl090414Qe0 117 Calle Leibnitz Miguel Hidalgo","Mexico","MX","Sea Cargo Logistics","","Phone Numbers:  --- Emails: ","1107","1","9283215","Monte Rosa","415n","7392"
"2024/05/11","KFUNTCS4ZO42185","Kfun","5 Sherwood Drive Bella Vista Australia","United States","US","","Phone Numbers:  --- Emails: ","Real Training Pty Ltd","17","4000*900*800","4500","Savannah, Ga","1703","Ningpo","57020","20240504","Dairy produce; birds eggs; natural honey; edible products of animal origin, not elsewhere specified or included ; Milk and cream, not concentrated nor containing added sugar or other sweetening matter ; Of a fat content, by weight, not exceeding 1 percent","040110","Of a fat content, by weight, not exceeding 1 percent","","ZIMUNGB20291861","Addressed","As Addressed","2035 Sunset Lake Rd Ste B2 Newark De United States 19702","US","Sweaty Inc","Basebar Bigbar Basebar Pro Basebench Pro Bigbar Pro Baseblocks Trainer Strongblocks Fat Gym Ring Resistance Bands Vest Mini Bar Deluxe","Basebar,Bigbar,Basebar Pro,Basebench Pro,Bigbar Pro,Baseblocks Trainer,Strongblocks,Fat Gym Ring,Resistance Bands,Weight Vest,Mini Bar Deluxe","992","CTN","No 51 Wuzhou Road Yongkang Zhejiang China Yongkang Zj 321300","China","CN","Yongkang Certainly Hardware Co Lt","","Phone Numbers:  --- Emails: ","102","1.5","Zim Mount Everest","Zim Mount Everest","5e","16694"
