"Arrival Date","Bol Number","Carrier SCAC Code","Company Address","Company Country","Company Country Code","Company Website","Company Contact Info","Company Name","Company Total Shipments","Container Size","Container Type","Destination Port","Destination Port Code","Departure Port","Departure Port Code","Estimated Arrival Date","HS Code Full Description","HS Code","HS Code Description","Last Visit Foreign Port","Master Bol Number","Marks & Numbers","Marks Numbers Raw","Notify Party Address","Notify Party Country Code","Notify Party Name","Product Description","Product Description Raw","Quantity","Quantity Unit","Supplier Address","Supplier Country","Supplier Country Code","Supplier Name","Supplier Website","Supplier Contact Info","Supplier Total Shipments","TEU","Vessel Code","Vessel Name","Voyage","Weight"
"2024/04/17","CHKMCTMTL2404102","Chkm, Cherokee Milling Company Inc","1963 Frank-Carrel Street Suite 202 Quebec Qc G1N 2E6 Canada Montreal Ca","United States","US","","Phone Numbers:  --- Emails: ","Exterminapro Add","1","4000*900*800","4500","Seattle, Wa","3001","Pusan","58023","20240327","","010639","","","CMDUTJN0344200","Pro","E-Pro","","","","Bird","Bird Net","2","PKG","Room 1320 Block B Taida Building Yunhe District Cangzhou City Bebei Province China Cangzhou Cn","China","CN","Cangzhou Perfect Trade Co Ltd","","Phone Numbers:  --- Emails: ","21","1.5","Cma Cgm Mundra","Cma Cgm Mundra","0tncj","860"
"2024/04/17","KWLD10230098869","Kwld","424 Network Station","United States","US","","Phone Numbers:  --- Emails: ","Total Quality Assembly","9","4000*900*800","45G1","Norfolk, Va","1401","Stadersand","42879","20240420","","019750","","","ONEYHAME33300300","Kwld Fmc Registration","854449 Kwld10230098869 Fmc Registration No","6940 Engle Rd Ste C","US","Ups Supply Chain Solutions","Cable Reel Cabel Ethernet Hybrid","Cable On Reel, Cabel Ethernet Hybrid Hs Code 019750","10","PKG","Printzstr 2 A","Germany","DE","Init Gmbh","","Phone Numbers:  --- Emails: ","20","1.5","9569970","Tucapel","021w","4584"
"2024/04/17","SVIVKTSN24030036","Sviv","13609 Ne 126Th Place Suite 120 Kirkland Wa 98034 Usa","United States","US","","Phone Numbers:  --- Emails: ","D&S Specialty Products Dba Flybye B","2","4000*900*800","45R9","Long Beach, Ca","2709","Tianjin","57043","20240417","","010639","","","CMDUTJN0343934","","","","","","Bird Spikes Fence Netting","Bird Spikes,Fence Netting","6","PKG","Rm2809 Block A Baoshutai Yannan R Futian Shenzhen 518001 China","China","CN","Telex Environment Trade Co Ltd","","Phone Numbers:  --- Emails: ","117","1.5","9345415","Cosco Europe","097e","3861"
"2024/04/17","BVLVWIFTR2403072","Bvlv","34West 33Rd Street 2Nd Floor New York 10001 Us","United States","US","","Phone Numbers:  --- Emails: ","One Design Home International Llc","2132","4000*906*802,4000*906*802","4EB0,4EB0","Long Beach, Ca","2709","Qingdao","57047","20240410","","010592","","","HLCUTA12403CZNY4","Biglots Stores Dept Country Original China","Biglots Stores Po#: Sku#: Dept#: Country Of Original:China","5901 W Centruy Blvd #1400 Los An Geles Ca 9004 La Us","US","C Air International Inc","Bathroom Hamper Basket Chicken Wire Liner","Bathroom Hamper Basket Set Chicken Wire Liner","2114","CTN","Middle Of Shandong Rd Cao County H Eze Cn","China","CN","Cao County Zihan Arts And Crafts Co","","Phone Numbers:  --- Emails: ","58","3","9792618","Ym Tutorial","011e","6181"
"2024/04/17","OOLU2146631310","Oolu, Orient Overseas Container Line Inc","155 N Main Street Ste 1 Liberty Ny United States","United States","US","","Phone Numbers:  --- Emails: ","Mesada International Trade Inc","355","4000*900*800","45R1","New York/Newark Area, Newark, Nj","4601","Piraieus","48452","20240405","","010592","","","OOLU2146631310","","","1026 West Elizabeth Ave Dock 1 Linden Nj United States","US","Mh Logistics Llc","Chicken Meat","Chicken Meat Products","1510","CTN","1 Hagilboa Str Airport City 1414 Lod Israel","Israel","IL","Israel Cargo Logistics I C L Ltd","","Phone Numbers:  --- Emails: ","276","1.5","9290115","One Atlas","007w","15660"
"2024/04/17","SMLU8021615A","Smlu, Seaboard Marine Ltd","3200 Southwest Fwy Houston Tx 77027 Usa","United States","US","","Phone Numbers:  --- Emails: ","Nat Usa Llc","396","4000*900*800","4510","Houston, Tx","5301","Santo Tomas","20505","20240417","Live animals ; Live swine ; Other ; Weighing 50 kg or more each","010392","Weighing 50 kg or more each","","SMLU8021615A","","","3200 Southwest Fwy Houston Tx 77027 Usa","US","Nat Usa Llc","Naturaceites Butter Fritura Donas","Boxes Containing Naturaceites Butter Fritura Donas (Om) 50 Lb (22.68 Kg)","900","CTN","Blvd Los Proceres 24-69 Zona 10 T 4 Nivel 16 Edif Emp Zona Pradera Guatemala Guatemala Gua","Guatemala","GT","Naturaceites Sociedad Anonima","","Phone Numbers:  --- Emails: ","445","2","9951159","Seaboard Genesis","2","20799"
"2024/04/17","SMLU8018471A","Smlu, Seaboard Marine Ltd","211 Gates Rd Ste M Little Ferry Nj 07643-1931 Usa","United States","US","","Phone Numbers:  --- Emails: ","Global Distribution Trade Corp","17","4000*900*800","4510","New York, Ny","1001","Rio Haina","24741","20240416","Live animals ; Live swine ; Other ; Weighing less than 50 kg each","010391","Weighing less than 50 kg each","","SMLU8018471A","Tli","Tli 3307000000 3363","5969 60Th Ln Flushing Ny 11378-3448 Usa","US","Maximum Logistics Solutions Inc","Cont Hair Care Plastic Bags Adhesives Labels Plastic Jerrican Plastic Caps Loose Export References Supplier Royste Srl Rnc Cantidad Supplier Laboratorio Capilo Espanol Srl Rnc Cantidad Supplier Jose Antonio Santos Vasquez Ced Exp Cantidad Supplier Laboratorios Star Srl Rnc Cantidad","Boxes On 19 Pallets Cont. Hair Care Products, Plastic Bags Adhesives Labels, Empty Plastic Jerrican, Plastic Caps And 23 Loose Packages Export References Supplier Royste, Srl Rnc. 123-00815-5 Invoice # 0039072 (B1600000229) Cantidad 907 Cartons 3090.63 Kg Supplier Laboratorio Capilo Espanol Srl Rnc. 101-12191-2 Invoice # 20240409 (B1600000257) Cantidad 1004 Cartons 10,803.45 Kg . . Supplier Jose Antonio Santos Vasquez Ced. 032-0016417-0 Invoice # 2024Exp-001 Cantidad 23 Packages 224 Kgs . Supplier Laboratorios Star Products Srl Rnc. 101-07980-2 Invoice # 00010544 (B1600000168) Cantidad 16 Cartons 90.34 Kg","1950","BOX","Cll 2Da # 64 A Urb Isabel 2Da Sto Domingo Republica Dominicana Dom","Dominican Republic","DO","Royste Srl","","Phone Numbers:  --- Emails: ","20","1.5","9374454","Seaboard Pioneer","156","14209"
"2024/04/17","CMDUSSZ1433751","Cmdu, Compagnie Maritime Daffretemen","No 10-28 Bod 4 Acopi Yumbo Valle Del Cauca Colombia","United States","US","","Phone Numbers:  --- Emails: ","Manitoba Sas Cra 29B","21","4000*900*800,4000*900*800,4000*900*800","450045004500","Houston, Tx","5301","Sao Paulo","35177","20240318","Live animals ; Live swine ; Other ; Weighing less than 50 kg each","010391","Weighing less than 50 kg each","","CMDUSSZ1433751","Terranuts Brasil","Terranuts /Brasil","No 10-28 Bod 4 Acopi Yumbo Valle Del Cauca Colombia","US","Manitoba Sas Cra 29B","Said Polypropylene Bags Each Braziorigin Groundnut Kernels Blanched Runner Type Size Crop Ncm Naladi Ruc Lot Export References Free Time Destination Qssz Agreement","03X40 Containers Said To Contain 60 Polypropylene Bags With 1250 Kg Each Braziorigin Groundnut Kernels Blanched Runner Type 40/50 Size, Crop 2023. Ncm 1202.42.000 Naladi 1202.42.0000 Du-E 24Br000245925-4 Ruc 4Br21238227200000000000000000157950 Lot Bl-400111/23, Bl-400112/23, Bl-400113/23 Export References: Tn365/23 Total Net Weight 75.000,000 Kg Free Time At Destination As Per The Qssz017423 Freight Prepaid Freight As Per Agreement","60","BAG","Estrada Acceso Dumont Pradopolis S/N - Zona Rural - Zip Code 14120-000 Dumont - Sp - Brasil","Brazil","BR","Terran Usa Groindustrial S A","","Phone Numbers:  --- Emails: ","8","6.38","9222297","Cma Cgm Berlioz","0gbol","86220"
"2024/04/17","WWLLWLC40315099","Wwll","1320 Flynn Roadste 100 Camarillo Ca93012","United States","US","","Phone Numbers:  --- Emails: ","Snapco Llc","179","4000*900*800,4000*900*800","45G0,45G0","Long Beach, Ca","2709","Shanghai","57035","20240422","","010612","","","YMJAW236869633","Bus Tin Cinemark Toolbox Tin Carisco Sco Sco Sco Sco","4 Bus Tin Cinemark Order-Dm4 Toolbox Tin Carisco-3243Jx Sco-3376 Sco-3359 Sco-3357 Sco-3361","1320 Flynn Roadste 100 Camarillo Ca93012","US","Snapco Llc","Amc Tin Bucket Amc Dmbbean Despicable Tin Cinemark Tin Buckets","Amc Order - Dm4 64Oz Tin Bucket Amc Order- Dmbbean Order - Despicable Me 4 85Oz Tin Cinemark Order - Dm4 85Oz Tin Buckets","1407","CTN","No 199 Meidun Road Xiuzhou Distric T Jiaxing City Zhejiang Province Chi Na","China","CN","Jiaxing Hechen Can Making Co Ltd","","Phone Numbers:  --- Emails: ","71","3","9792618","Ym Tutorial","011e","11349"
"2024/04/17","TXSL24ES030822","Txsl","942 Broadway St Ste 314C Boulder Co 80302 T4Us-Import@Outlook Com 626-759-0775 Ein:61-2043956","United States","US","outlook.com","Phone Numbers:  --- Emails: ","Trade4Us Import Inc","236","4000*900*800","45G0","Los Angeles, Ca","2704","Yantian","57078","20240417","","010639","","","EGLV149401924572","","","942 Broadway St Ste 314C Boulder Co 80302 T4Us-Import@Outlook Com 626-759-0775 Ein:61-2043956","US","Trade4Us Import Inc","Radio Bird Feeder","Radio Bird Feeder","707","CTN","X5186-001113 Management Committee Building Jiuchong Section Yuehai A Venue Wanqingsha Town Nansha","China","CN","Guangzhou Xiangshengju Trade Co","","Phone Numbers:  --- Emails: ","210","1.5","Ever Front","Ever Front","024e","9400"
"2024/04/17","SMLU8011665A003","Smlu, Seaboard Marine Ltd","2500 83Rd St North Bergen Nj 07047-1488 Usa","United States","US","","Phone Numbers:  --- Emails: ","Exp Group Llc","17336","4000*900*800","4531","New York, Ny","1001","Puerto Manzanillo","22556","20240416","Live animals ; Live bovine animals ; Other","010290","Other","","SMLU8011665A003","Selvatica","Selvatica","423 Hazel St Clifton Nj 07011-2816 Usa","US","Kamino Air Import Corp","Fresh Banano Commodity Temp Vent Dae","Boxes Of Fresh Banano 20412 Kg.Nt. 22680.00 Kg. Bt Commodity 0803.90.11.90 Temp 13,3 C Vent 20 Cbm Dae 028-2024-40-00691357","1134","BOX","Km 14 Y Medio Via Daule Guayaquil Ecuador Ecu","Ecuador","EC","Exportaciones Durexporta Sa","","Phone Numbers:  --- Emails: ","5737","2","9374454","Seaboard Pioneer","156","22680"
"2024/04/17","SMLU8011665A","Smlu, Seaboard Marine Ltd","2500 83Rd St North Bergen Nj 07047-1488 Usa","United States","US","","Phone Numbers:  --- Emails: ","Exp Group Llc","17336","4000*900*800","4531","New York, Ny","1001","Puerto Manzanillo","22556","20240416","Live animals ; Live bovine animals ; Other","010290","Other","","SMLU8011665A","Rosita","Rosita","423 Hazel St Clifton Nj 07011-2816 Usa","US","Kamino Air Import Corp","Fresh Banano Commodity Temp Vent Dae","Boxes Of Fresh Banano 19764 Kg.Nt. 21960.00 Kg. Bt Commodity 0803.90.11.90 Temp 13,3 C Vent 20 Cbm Dae 028-2024-40-00691357","1098","BOX","Km 14 Y Medio Via Daule Guayaquil Ecuador Ecu","Ecuador","EC","Exportaciones Durexporta Sa","","Phone Numbers:  --- Emails: ","5737","2","9374454","Seaboard Pioneer","156","21960"
"2024/04/17","CLAMCWPN4M015309","Clam","720 North 3 Rd Avenue Paragould Ar 72450 Usa Ph 870 239 9521 870 239 2178","United States","US","","Phone Numbers:  --- Emails: ","Elder Manufacturing Co Inc","239","4500*900*800","9510","Gulfport, Ms","1902","Santo Tomas","20505","20240417","","010210","","","CLAMCWPN4M015309","Cmcu Ces Ditto Ditto Ditto Ditto Ditto Ditto Ditto Ditto Ditto Ditto Ditto Ditto Ditto Ditto Ditto Ditto Ditto Ditto Ditto Ditto Ditto Ditto Ditto","Cmcu 4726002 Ces0002528 Ditto Ditto Ditto Ditto Ditto Ditto Ditto Ditto Ditto Ditto Ditto Ditto Ditto Ditto Ditto Ditto Ditto Ditto Ditto Ditto Ditto Ditto Ditto","10800 Nw 97 St # 102 Miami Fl 331 Ct Lester Perez Ph 305 953 4100 Xt Lester@Smithlogistics Net;","US","Smith Logistics","Male Woven Shirts Slac Male Woven Shirts Female Woven Blouses Female Woven Blouses Male Knit Shirts App Shirts Male Knit Shirts Male Knit Shirts Woven Jumpers Woven Skirts Male Woven Pants Shorts Female Woven Pants Shorts Male Woven Pants Shorts Female Woven Pants Shorts Woven Headbands Totales","Male Woven Shirts 1569 Carton(S) Slac 1569 Ctns Containing: 94 Ctns Male Woven Shirts 60C-40P 27 Ctns Female Woven Blouses 60C-40P 24 Ctns Female Woven Blouses 65P-35C 354 Ctns Male Knit Shirts (Sv) 60C-40P 247 Ctns App Shirts - 100P 113 Ctns Male Knit Shirts (Cn) 60C-40P 22 Ctns Male Knit Shirts (Pk) 60C-40P 323 Ctns Woven Jumpers 65P-35C 97 Ctns Woven Skirts 65P-35C 78 Ctns Male Woven Pants & Shorts 65P-35C 146 Ctns Female Woven Pants & Shorts 65P-35C 23 Ctns Male Woven Pants & Shorts 60C-40P 20 Ctns Female Woven Pants & Shorts 60C-40P 1 Ctns Woven Headbands 65P-35C ------------------------------------------- 1569 Ctns Totales . Freight Collect","1569","CTN","Zona Franca San Bartolo Edif 7 F Av Chaparrastique Y Calle Izalco San Salvador El Salvador C A","El Salvador","SV","Tom Sawyer S A De C V","","Phone Numbers:  --- Emails: ","535","1.62","9389423","Breeze","c4015","7463"
"2024/04/17","FFPV34033441","Ffpv","Po Box 895 Pittsburgh Pa 15230 Us","United States","US","","Phone Numbers:  --- Emails: ","Lgg Industrial","4","4000*906*800","","New York/Newark Area, Newark, Nj","4601","Rotterdam","42157","20240417","","010210","","","YMJAT755583984","","","Po Box 895 Pittsburgh Pa 15230 Us","US","Lgg Industrial","Goodall Swage Ferrule Inferno Steam Coupl Male","Goodall Swage Ferrule Inferno 34 Steam Coupl.En 14423 Nd20 Male 34","2","BOX","Z 5 Mollem 192 Asse 1730 Be","Netherlands","NL","Lmc Couplings Nv","","Phone Numbers:  --- Emails: ","11","1.5","9447859","Teno","008w","43"
"2024/04/16","FLXT00002576807A","Flxt, Flexible Transportation Inc","8301 Scenic Hwy Pensacola - 32514 7810 United States Ein Number:47 563067900","United States","US","","Phone Numbers:  --- Emails: ","Ge Renewables North America Llc","11406","4000*900*800,4000*900*800,4000*900*800,4000*900*800","4510451045104510","Mobile, Al","1901","Qingdao","57047","20240415","","010592","","","MEDUEP923489","","","8301 Scenic Hwy Pensacola - 32514 7810 United States Ein Number:47 563067900","US","Ge Renewables North America Llc","Sat Pillowblock Kit Xmhkit Sat Ftz","Sat2 Pillowblock Kit 2Xmhkit-Sat2004 Or#Ftz-650080865-2000 Shipment Id#201619191/201619192/201619193/201619197","40","PKG","No 03009 Of Xiangjiang West Street Binhai Advanced Manufacturing Industrial Park Weifang City","China","CN","Shandong Weiteng Machine Co Ltd","","Phone Numbers:  --- Emails: ","1088","8","9321029","Prestige","411e","95600"
"2024/04/16","DSVFBKK0357916","Dsvf","111 Wood Ave South Ste210","United States","US","","Phone Numbers:  --- Emails: ","Sxwell Usa Llc","1016","4000*900*800","4510","Savannah, Ga","1703","Laem Chabang","54930","20240412","","010210","","","MEDUEX155413","Prd Name","Prd. Name","111 Wood Ave South Ste210","US","Sxwell Usa Llc","Male Condoms","Male Condoms","2442","CTN","193/68 Lake Rajada Office Complex 17Th Fl Ratchadapisek Road Klong Toey","Thailand","TH","Suretex Limited","","Phone Numbers:  --- Emails: ","534","1.5","9332511","Maersk Tanjong","408w","7032"
"2024/04/16","CMDUSEL1686280","Cmdu, Compagnie Maritime Daffretemen","284 Mawsons Way Newbe Rry Sc 29108-6400 Usa Tax Id : 82- 2490379 +1-803-457-0821","United States","US","","Phone Numbers:  --- Emails: ","Samsung Electronics Home Appliances America Llc","458548","2000*806*800","2200","Los Angeles, Ca","2704","Pusan","58023","20240414","","010053","","","CMDUSEL1686280","","","3033 W President George Bush Highw Ay 250 West Plano Tx 75075 Ema Il: Customs Samsung Com Namsu1 Kim","US","Samsung Sds America Inc","Plate Steel Sgcc Covered Bls Sel Sel Cargoes","721230 Hs Dc01-00531A Dc01-00531A Plate Steel Gi-Sgcc,L235,0.6Mm,560Mm,, Freight Collect Invoice : 9102456116 Part Load Container(S) Covered By Bls:Sel1686 Sel1686280 Part Load - 1/2 Part Cargoes In Container","4","CTN","129 Samsung Ro Yeongtong Gu Suwon 16677 Gyeonggi-Do South Korea","Republic Of Korea","KR","Samsung Electronics Co Ltd","","Phone Numbers:  --- Emails: ","202661","1","9951537","Cma Cgm Legacy","0dbi8","11920"
"2024/04/16","CMDUSEL1686167","Cmdu, Compagnie Maritime Daffretemen","284 Mawsons Way Newbe Rry Sc 29108-6400 Usa Tax Id : 82- 2490379 +1-803-457-0821","United States","US","","Phone Numbers:  --- Emails: ","Samsung Electronics Home Appliances America Llc","458548","2000*806*800","2200","Los Angeles, Ca","2704","Pusan","58023","20240414","","010059","","","CMDUSEL1686167","","","3033 W President George Bush Highw Ay 250 West Plano Tx 75075 Ema Il: Customs Samsung Com Namsu1 Kim","US","Samsung Sds America Inc","Plate Steel Sgcc Platsteel Sgcc Covered Bls Sel Sel Cargoes","721049 Hs Dc01-00590A/Dc01-00590A Dc01-00590A/Dc01-00590A Plate Steel Gi-Sgcc,L350,0.35Mm,735Mm,Co/Platsteel Gi-Sgcc,L350,0.35Mm,735Mm,Co Freight Collect Invoice : 9102456117 Part Load Container(S) Covered By Bls:Sel1686Sel1686280 Part Load - 2/2 Part Cargoes In Container","2","CTN","129 Samsung Ro Yeongtong Gu Suwon 16677 Gyeonggi-Do South Korea","Republic Of Korea","KR","Samsung Electronics Co Ltd","","Phone Numbers:  --- Emails: ","202661","1","9951537","Cma Cgm Legacy","0dbi8","6768"
"2024/04/16","MAEU237030932","Maeu, Maersk Lines, Inc.","6984 Bandini Blvd Los Angeles Ca 90040 Usa","United States","US","","Phone Numbers:  --- Emails: ","Kenko International Inc","381","2000*806*802,2000*806*802","2CB0,2CB0","Long Beach, Ca","2709","","57037","20240413","Live animals ; Live swine ; Other ; Weighing less than 50 kg each","010391","Weighing less than 50 kg each","","MAEU237030932","","","6984 Bandini Blvd Los Angeles Ca 90040 Usa","US","Kenko International Inc","Mts Glycerine Usp Also Logis Tics Thornhill Drive Oakland Attn Lee Swlee Swlogisticsi Phone","38.00 Mts Of Glycerine 99.7% ( Usp)(250 Kg)Ms L Po# 2024-00- 04245 Also Notify: Sw Logis Tics Inc 6701 Thornhill Drive Oakland, Ca 94611 Attn: Sw Lee Email: Swlee@Swlogisticsi Nc.Com Phone: 510-338-1011","152","DRM","Plo 70 Jalan Nibong 4 Tanjung Langsat Industrial Complex 81700 Pasir Gudang Johor Malaysia","Malaysia","MY","Evyap Sabun Malaysia Sdn Bhd","","Phone Numbers:  --- Emails: ","2708","3","9606314","Msc New York","412n","40623"
"2024/04/16","DSVFPNH0173276","Dsvf","Waterhoen 17","United States","US","","Phone Numbers:  --- Emails: ","Mr7 Sourcing & Trade B V","1","2000*806*800","2210","Miami, Fl","5201","Vung Tau","55206","20240427","","010210","","","MEDUPN098157","","","","","","Flex Male Flex Female","Flex Male, Flex Female","180","CTN","Natoinal Road No 3 Srange Village Oudom Soriy Commune Tramkak Districts","Cambodia","KH","Outdoor Gear Cambodia Co Ltd","","Phone Numbers:  --- Emails: ","345","1","9334662","Maersk Taikung","409w","1636"
"2024/04/16","IFSN1414496","Ifsn","208 Main Ave","United States","US","","Phone Numbers:  --- Emails: ","Smitty Bee Honey Inc","272","4000*900*800","45G0","New York/Newark Area, Newark, Nj","4601","Valencia","47094","20240414","","010690","","","ZIMUVLC10161810","Smitty Bee Honey","Smitty Bee Honey","","","","Plts Dried Bee Pollen","In 7 Plts Dried Bee Pollen","198","BOX","Calle Charles Darwin 30 Parque Tecnologico","Spain","ES","Honeygreen Sa","","Phone Numbers:  --- Emails: ","119","1.5","Navios Indigo","Navios Indigo","20w","5300"
"2024/04/16","GLCAGLXL24030376","Glca, Good Life Tour & Coach","60 W Baseline Rd Suite 106 Mesa Arizona 85210","United States","US","","Phone Numbers:  --- Emails: ","Precision Mist","46","4000*906*802","4EG0","Los Angeles, Ca","2704","Xiamen","57069","20240414","","010612","","","ONEYXMNE27882700","Loas Brandon","Loas Brandon-J","","","","Picker","Order Picker","1","PKG","D New Newton Factory Liu Chen Jiang Su Tai Xing China","China","CN","New Newton International Trade Tianjin Co Lt","","Phone Numbers:  --- Emails: ","1","1.5","9732606","Cma Cgm Yukon","0txh1","770"
"2024/04/16","HDMUTAOZ99095800","Hdmu, Hyundai Merchant Marine (America) Inc","Of 100 Mission Ridge Goodlettsville T N 37072-2170 Phone Number 614 855- 4000 37027","United States","US","","Phone Numbers:  --- Emails: ","Tractor Supply Company","60171","4000*900*800,4000*900*800","45G0,45G0","Norfolk, Va","1401","Pusan","58023","20240411","","010592","","","HDMUTAOZ99095800","","","Of Texas Lp 5401 Virginia Way Brentwood Tn 37027 Usa Ph 615-440-4000 Fx 615-484-4981 37027","US","Tractor Supply Company","Sentinel Chicken Coop","Pp Sentinel Chicken Coop","462","CTN","2-2503 Donghaishijia No 41 Donghaixi Road Qingdao Shandong China Peo Ples Rep 99999","China","CN","Win World Internatinoal Trade","","Phone Numbers:  --- Emails: ","3283","4","9501368","Shanghai Express","0047e","35574"
"2024/04/16","EXDO6810913030","Exdo, Expeditors International","1 Beistle Plaza Shippensburg Pa 17257-9684 Us","United States","US","","Phone Numbers:  --- Emails: ","The Beistle Company","775","4000*900*800","45G1","Norfolk, Va","1401","Kao Hsiung","58309","20240407","","010690","","","COSU6376787510","Beistle Company Quantity Country Taiwan Taiwan","The Beistle Company Item Number: Quantity: Ea Country Of Origin: Taiwan Carton Number: Made In Taiwan","","","","Tissue Bee","Tissue Bee Hts:","284","CTN","No 73 Zhenxing Road Xingtong Village Wutong Township Yunlin County Tw","Taiwan","TW","Chance Easy Co Ltd","","Phone Numbers:  --- Emails: ","116","1.5","9737498","Taipei Triumph","12420","4853"
"2024/04/16","AIWLNGB01926002","Aiwl","E10786 Commercial Ave","United States","US","","Phone Numbers:  --- Emails: ","Big Lift Llc","938","4000*900*800","45G0","Long Beach, Ca","2709","Ningpo","57020","20240413","","010612","","","MEDUOC327865","","","","","","Electric Stackerelectric Picker","Electric Stackerelectric Order Picker","15","PKG","L No 121 Yonghua Road Xiacheng District","China","CN","Zhejiang Ep Equipment Import & Export Co","","Phone Numbers:  --- Emails: ","1149","2","9606314","Msc New York","qj412","18399"
"2024/04/16","COSU6378594020","Cosu, China Ocean Steamship Ltd","9500 Santa Fe Springs Road Santa Fe Springs Ca 90670 United States","United States","US","","Phone Numbers:  --- Emails: ","Lonni Inc","3722","4000*900*800","45G1","Los Angeles, Ca","2704","Xiamen","57069","20240414","","010639","","","COSU6378594020","","","9500 Santa Fe Springs Road Santa Fe Springs Ca 90670 United States","US","Lonni Inc","Backpack Casual Shoes Bird House","Backpack Casual Shoes Bird House","821","CTN","Limit 7A Unit 431 4 / F Building C Xiamenxiamen Fj 361000 China","China","CN","Xiamen Miaoli Trade Company","","Phone Numbers:  --- Emails: ","125","1.5","9732606","Cma Cgm Yukon","0txh1","10534"
"2024/04/16","CHSL470602774MTY","Chsl, Chisley Motor Coaches","Ul Wspolna 12","United States","US","","Phone Numbers:  --- Emails: ","Polaris Poland Sp Z O O","381","2000*806*800","","Houston, Tx","5301","Tampico","20193","20240502","","010210","","","HLCUME3240415748","Numbers","And Numbers","","","","Buckle Male Evco","Buckle Male 72171901 Evco","1","PKG","Valle Temis 602 Parque Industrial 67205 Guadalupe","Mexico","MX","Evco Plastics De Mexico","","Phone Numbers:  --- Emails: ","16","1","9403619","Mol Proficiency","237e","23"
"2024/04/16","EGLV143468073869","Eglv, Eagle Van Lines Inc","5805 Avenue Royalmount Mont-Royal Quebec H4P 0A1 Canada Email: Traffic@Dollarama Com 1-514-737 1006 1-514-731-7755","United States","US","dollarama.com","Phone Numbers: ,  --- Emails: ","Dollarama L P","72686","4000*900*800","45G0","Tacoma, Wa","3002","Ningpo","57020","20240416","","010639","","","EGLV143468073869","","The Same The Same","5805 Avenue Royalmount Mont-Royal Quebec H4P 0A1 Canada Email: Traffic@Dollarama Com 1-514-737 1006 1-514-731-7755","US","Dollarama L P","Plastic Garden Bird Feeder Plastic Garden Bird Feeder Cooper Designs","Plastic Garden Bird Feeder 1115 Carton Plastic Garden Bird Feeder With Cooper Designs","1115","CTN","5/F Block B Herong Mansion 215 Panhuo Road Ningbo China","China","CN","Decolink International Ltd","","Phone Numbers:  --- Emails: ","172","1.5","9629067","Ever Lucent","0467e","3122"
"2024/04/16","ACDF2017240","Acdf","230 Great East Neck Road West Babylon Tel: 631-587-9000 Ext 0000 New York Ny 117047602 Us","United States","US","","Phone Numbers:  --- Emails: ","Strahl & Pitsch Llc","1308","4000*900*800","45G0","New York/Newark Area, Newark, Nj","4601","Port Do Pecem","35120","20240416","Live animals ; Live swine ; Other ; Weighing 50 kg or more each","010392","Weighing 50 kg or more each","","HLCUFO1240300259","Carnauba Wax Powder Drum","Carnauba Wax Powder Us 50 Kg Drum","53 N Park Avenue Suite 53 Rockville Centre Tel: 516 255-0600 New York 11570","US","Rank Shipping Inc","Carnauba Wax Powder Drum","Carnauba Wax Powder Us 50 Kg Drum","40","PKG","Rua Irineu De Souza 10 Fortaleza Ceara Brasil Cnpj: 11 741 022 000129 Fortaleza 60337-180","Brazil","BR","Pontes Industria De Cera Ltda","","Phone Numbers:  --- Emails: ","105","1.5","Rdo Fortune","Rdo Fortune","412n","12000"
"2024/04/16","CHKMXM24005988","Chkm, Cherokee Milling Company Inc","1919 Alton Pkwy Irvine Ca 92606 Usa Irvine Ca 92606 Us","United States","US","","Phone Numbers:  --- Emails: ","Phillips Connected Technologies","74","2000*806*800","","Los Angeles, Ca","2704","Xiamen","57069","20240410","","010210","","","CMDUXIA1285952","","Iv-025063 &Iv-025062","1919 Alton Pkwy Irvine Ca 92606 Usa Irvine Ca 92606 Us","US","Phillips Connected Technologies","Lampcheck Atis Male Female Dipole","Lampcheck Atis, With Male Female Dipole","11","PKG","No 68 Huatuo Road Building-8 Zhangjiang Hi-Tech Park Pudong Shanghai 201203 China Shanghai Cn","China","CN","Asiatelco Technologies Co","","Phone Numbers:  --- Emails: ","402","1","Cma Cgm Yukon","Cma Cgm Yukon","0txh1","99"
"2024/04/16","HLCUPI3240303971","Hlcu, Hapag-Lloyd A G","575 Eight Avenue 23Rd Floor Ny 10018 New York New York Tel +1 212 244-5050 Fax +1 212 244-5042","United States","US","","Phone Numbers: ,  --- Emails: ","Foodmatch Inc","13732","4000*900*800","4510","New York/Newark Area, Newark, Nj","4601","Piraieus","48452","20240414","Live animals ; Live bovine animals ; Other","010290","Other","","HLCUPI3240303971","","","156-15 146Th Avenue - Jamaica Ny 11434 Tel 718-470-2121 Ext 104 Mrs Patricia Smith Email Patriciasmicomchb Com","US","Micom Chb","Follows Pepperoncini Peppers Producers Fda Registration Reference Foodmatch","As Follows 120 Cartons 2001.90.3800-Pepperoncini Gw 1857 Kg. 4320 Cartons 2001.90.3800-Peppers Gw 20267 Kg Producers Fda Registration 15568912026 Reference P.O. Foodmatch 197/24 (53700)","4440","PCS","282 Kifissias Avenue 15232 Halandri Athens Greece Tel +30 210 6856191/ Fax +30 210 6856194 Shippers Fda Registration","Greece","GR","Medbest S A","","Phone Numbers: ,  --- Emails: ","4834","2","9324875","Navios Indigo","20w","22124"
